year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisJST,crisisJST_old,peg,peg_strict,peg_type,peg_base,JSTtrilemmaIV,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,xrusd_return,eq_tr_usd,bond_tr_usd,bill_rate_usd,cum_eq_tr_usd
1901,Australia,AUS,193,3795.0,3838.7351778656125,16.289988832237654,22.8507,504.56,0.1312649,2.458333,-19.51291178875618,81.0,98.0,93.5,251.0,2.88,3.2178082999999997,0.6113822415786667,3.9,0.5786382423319554,0.46767899999999996,,,0.4150841148947982,182.96,10.252,,,,13.094783782958984,76.19206237792969,23.639774322509766,0,0,1,1,PEG,GBR,-0.5,-0.03200000151991844,0.13175059854984283,0.0019368263892829418,0.02879999950528145,,,0.09589055925607681,0.03586003556847572,0.03272227942943573,-0.07900000363588333,0.05103148892521858,,,,0.03217808157205582,0.04700000211596489,0.07063257694244385,0.09696789085865021,0.015368413180112839,-0.0010114195986438103,-0.031019956112836256,0.002951230920720027,0.02984160148452153,13.253418630841328
1902,Australia,AUS,193,3850.0,3822.5974025974024,16.220454812580456,23.0631,534.66,0.1554054,2.625,-19.522199999999994,77.0,85.0,93.7,257.1,2.88,3.3478250000000003,0.5960976855392001,4.8,0.5916902327604957,0.464439,22.0,7.8,0.4152713811266021,182.40599999999998,10.522,,,,13.242606163024902,73.62918853759766,21.556856155395508,0,0,1,1,PEG,GBR,-0.19,0.15600000321865082,0.007723178714513779,0.004963635001331568,0.02879999950528145,,,-0.02499910071492195,0.03272227942943573,0.033561281859874725,0.09800000488758087,0.05282331630587578,,,,0.03347824886441231,0.058000002056360245,0.031404778361320496,0.03871873393654823,0.01688181795179844,0.0004511524895415251,0.15547870612377102,0.004510447612120938,0.028336063130314892,15.469521717404987
1903,Australia,AUS,193,3896.0,4076.232032854209,17.30961869253839,23.5522,515.4,0.1588785,2.666667,-24.652699999999996,71.0,94.0,93.0,256.2,3.1300000000000003,3.62,0.5808131294997333,8.5,0.5916902327604957,0.49742800000000004,24.0,8.6,0.4155164907043526,184.358,11.568,,,,13.286883354187012,75.29364776611328,22.112937927246094,0,0,1,1,PEG,GBR,0.44,0.21899999678134918,0.00813194178044796,-0.014857573434710503,0.031300000846385956,,,-0.025641756132245064,0.033773697912693024,0.034662503749132156,0.1589999943971634,0.05176876485347748,,,,0.03620000183582306,0.05999999865889549,0.03810917213559151,0.05352698266506195,0.008221213705837727,0.0005902395129794753,0.21828091924490178,-0.015438700416675055,0.03069164591127116,19.064504057404022
1904,Australia,AUS,193,3946.0,4294.728839330968,18.249289490933467,24.6377,539.48,0.1160714,2.541667,3.5856999999999957,67.0,113.0,90.2,257.6,3.25,3.9637919999999998,0.5578862954405334,9.4,0.5873395692843156,0.47877200000000003,24.0,8.6,0.4146392388698032,182.28,11.85,,,,12.631866455078125,74.02293395996094,22.930450439453125,0,0,1,1,PEG,GBR,-0.73000002,0.07500000298023224,-0.00437546893954277,0.01384330727159977,0.032499998807907104,,,-0.03947397693991661,0.03509850800037384,0.0365409217774868,0.02199999988079071,0.05185909569263458,,,,0.03963791951537132,0.05299999564886093,0.01612858660519123,0.012453047558665276,0.023171652108430862,-0.0021112322956481112,0.07727437944138305,0.015988294571098738,0.034684458051550626,20.61497615723903
1905,Australia,AUS,193,4004.0,4281.968031968032,18.19433028762363,24.9941,534.66,0.1058559,2.541667,29.832700000000003,70.0,110.0,92.1,270.8,3.25,3.7524333,0.5502440174208,8.6,0.5786382423319554,0.491269,22.0,9.0,0.41488145716796226,178.254,12.124,,,,11.932019233703613,67.75245666503906,23.55904769897461,0,0,1,1,PEG,GBR,-0.12,0.1459999978542328,0.02329670637845993,0.08857621252536774,0.032499998807907104,,,-0.013698139227926731,0.03699484467506409,0.03750864416360855,0.0949999988079071,0.04657534137368202,,,,0.037524331361055374,0.050999999046325684,0.05557820573449135,0.05304768681526184,0.06053810566663742,0.0005841663678992181,0.14533093404245068,0.08794067417324625,0.03189719916902334,23.75630083147588
1906,Australia,AUS,193,4062.0,4507.38552437223,19.16598471078097,24.2845,576.82,0.1106472,2.583333,38.8158,81.0,135.0,100.5,292.8,3.25,3.4622833,0.5808131294997333,6.6,0.5742875788557752,0.47075,24.0,10.0,0.4149464723511342,181.93999999999997,12.032,,,,11.428855895996094,63.633182525634766,23.38979721069336,0,0,1,1,PEG,GBR,1.4299999,0.10199999809265137,0.0939844623208046,0.07954419404268265,0.032499998807907104,,,0.05555535480380058,0.03842910751700401,0.03640652820467949,0.058000002056360245,0.04158790037035942,,,,0.034622833132743835,0.04399999976158142,0.08303159475326538,0.09603235125541687,0.056022096425294876,0.00015670785485503796,0.10182733309486136,0.07937504749440571,0.03233822329944891,26.277168922439166
1907,Australia,AUS,193,4127.0,4616.428398352314,19.637034678007456,27.1731,647.86,0.133829,2.583333,41.7319,94.0,143.0,112.7,313.2,3.19,3.5348667000000003,0.6266667976181334,5.2,0.6047422231890359,0.412483,26.0,12.0,0.41196953439646916,194.662,11.838,,,,11.477254867553711,63.30636215209961,22.121984481811523,0,0,1,1,PEG,GBR,0.47999999,0.08799999952316284,0.11644449830055237,-0.03257241100072861,0.03189999982714653,,,0.07894795387983322,0.03749654442071915,0.034752875566482544,0.04600000008940697,0.04015296325087547,,,,0.035348668694496155,0.041999999433755875,0.07562674582004547,0.11043838411569595,-0.0003362055867910385,-0.007174269822797517,0.09586200926619148,-0.02558167098811781,0.039356624694819375,28.8920131424375
1908,Australia,AUS,193,4197.0,4693.114129139862,19.968814177914723,25.6892,645.46,0.141791,2.666667,25.968300000000003,91.0,127.0,111.9,324.2,3.19,3.5890917,0.6572359096970667,3.4,0.6308462040461166,0.42359600000000003,30.0,13.0,0.41480299208149884,206.832,12.012,,,,11.371225357055664,65.55522918701172,20.961763381958008,0,0,1,1,PEG,GBR,-2.1500001,0.17299999296665192,0.08454342186450958,0.051706720143556595,0.03189999982714653,,,0.04878029227256775,0.03576313331723213,0.03409973904490471,0.12600000202655792,0.041740674525499344,,,,0.03589091822504997,0.04699999839067459,0.08443387597799301,0.10320328176021576,0.04180335998535156,0.006877833063992627,0.16498740407973722,0.044522667604218524,0.0248512440551103,33.82381879352565
1909,Australia,AUS,193,4278.0,4980.598410472183,21.215669473630903,25.2685,690.0,0.1308901,2.708333,13.235500000000002,93.0,128.0,113.2,337.6,3.1300000000000003,3.71705,0.6648781877168001,3.3,0.6482488579508371,0.406307,28.0,15.0,0.41355515351010147,203.224,13.536,,,,11.0902738571167,61.66487503051758,21.542943954467773,0,0,1,1,PEG,GBR,-0.029999999,0.13500000536441803,0.047268450260162354,0.025407500565052032,0.031300000846385956,,,0.011627482250332832,0.03564096614718437,0.03523131459951401,0.09000000357627869,0.04128440469503403,,,,0.03717049956321716,0.04500000178813934,0.055451616644859314,0.06680738925933838,0.028353750705718994,-0.003008268009677723,0.13842469194662832,0.028501508751735072,0.034411788739283855,38.64429518242465
1910,Australia,AUS,193,4375.0,5209.828571428571,22.214246821429896,25.438,750.22,0.130016,2.75,24.182100000000002,109.0,147.0,130.2,368.0,3.1300000000000003,3.771925,0.6725204657365333,3.3,0.6787035022840979,0.387713,32.0,26.0,0.41395996734233387,207.768,13.564,,,,10.81629753112793,57.10485076904297,21.72001075744629,0,0,1,1,PEG,GBR,0.87,0.06700000166893005,0.049391310662031174,0.03399746119976044,0.031300000846385956,,,0.011493838392198086,0.03789747133851051,0.03746683523058891,0.02500000037252903,0.04097560793161392,,,,0.0377192497253418,0.041999999433755875,0.04726479575037956,0.05336228013038635,0.032648731023073196,0.0009788629854965887,0.06595657623230977,0.03298630913722134,0.03029148664583614,41.25909715980043
1911,Australia,AUS,193,4500.0,5103.777777777778,21.749067266343317,27.6266,823.68,0.1432749,2.958333,16.061700000000002,122.0,156.0,147.2,410.7,3.25,3.7424667,0.7183741338549333,2.9,0.722210137045899,0.25887899999999997,38.0,30.0,0.4146558862439013,231.588,14.23,,,,10.60067367553711,57.2557373046875,19.087169647216797,0,0,1,1,PEG,GBR,-0.25,0.10700000077486038,0.10847332328557968,0.02622406557202339,0.032499998807907104,,,0.06818235665559769,0.040290966629981995,0.037719182670116425,0.06199999898672104,0.04237288609147072,,,,0.03742466866970062,0.04500000551342964,0.09051568061113358,0.1081559881567955,0.029362032189965248,0.0016811260906104551,0.10514211752725289,0.024501748951984315,0.030767149259942173,45.70230811997177
1912,Australia,AUS,193,4661.0,5098.476721733533,21.725686831786096,27.3037,883.88,0.1689373,3.208333,-36.0315,142.0,155.0,150.9,435.2,3.38,4.2347333,0.7642278019733334,2.4,0.7787687622362406,0.373647,42.0,34.0,0.41416473580788926,256.664,17.89,,,,10.774561882019043,59.45342254638672,15.745941162109375,0,0,1,1,PEG,GBR,0.70999998,0.0860000029206276,0.10366453975439072,0.004786519333720207,0.033799998462200165,,,0.06383026391267776,0.03983427584171295,0.03744420409202576,0.035999998450279236,0.048262547701597214,,,,0.04234733432531357,0.05000000074505806,0.0768234059214592,0.10001524537801743,0.01929325982928276,-0.001184477182902355,0.0872878705945932,0.005978077412915672,0.035025963099202695,49.77885314761668
1913,Australia,AUS,193,4821.0,5156.813939016802,21.982871611915556,28.0439,965.78,0.1832918,3.166667,-42.052099999999996,145.0,154.0,143.4,440.0,3.3000000000000003,4.549142,0.8177237481114666,5.0,0.8135740700456815,0.37071800000000005,44.0,36.0,0.41384943971647487,247.38,21.03,,,,11.055275917053223,55.85282897949219,18.11717987060547,0,0,1,1,PEG,GBR,0.75,0.08899999409914017,0.10860402882099152,0.046712275594472885,0.032999999821186066,,,0.0700000524520874,0.03860398009419441,0.03607848286628723,0.03799999877810478,0.049132946878671646,,,,0.04549141973257065,0.050999999046325684,0.08623316138982773,0.10468695312738419,0.039856135845184326,-0.0007612818382505818,0.08982966162732375,0.04750972572405732,0.033787003091258816,54.34030034369065
1914,Australia,AUS,193,4933.0,5026.75856476789,21.415567128395047,26.9714,1040.44,0.1724537,3.333333,-22.4794,,,159.3,478.7,3.3000000000000003,4.3560916,0.8330083041509335,3.3,0.8396780509027622,0.38148200000000004,44.0,64.0,0.40966984169970594,252.826,22.17,,,,10.796442985534668,52.711177825927734,17.62628936767578,0,0,0,0,FLOAT,HYBRID,,0.11399999260902405,0.054304853081703186,0.034674618393182755,0.032999999821186066,,,0.01869090273976326,0.035613950341939926,0.03496050834655762,0.05900000035762787,0.05193578824400902,,,,0.04356091469526291,0.054999999701976776,0.05620282515883446,0.06555818766355515,0.03383731096982956,-0.010099320225327205,0.12536541833934245,0.04523073832892188,0.04353903470025289,61.278060247302285
1915,Australia,AUS,193,4971.0,4896.600281633474,20.856764621077165,25.2199,1009.12,0.1527446,3.708333,-82.6498,116.0,116.0,164.0,507.2,3.39286,4.75,0.8559351382101333,5.9,0.8440287143789422,0.443556,44.0,128.0,0.4272693557290839,256.81399999999996,22.708,,,,10.442241668701172,50.1989860534668,17.539159774780273,0,0,0,0,FLOAT,HYBRID,,-0.03500000014901161,0.0615716427564621,0.015299476683139801,0.034730080515146255,,,0.027523145079612732,0.034048497676849365,0.03313647583127022,-0.08300000429153442,0.05234460532665253,,,,0.04749999940395355,0.04800000414252281,0.03758929297327995,0.043293122202157974,0.025014778599143028,0.042960238313755804,-0.07474900346039304,-0.02652139613235638,-0.007891152026961112,56.62283730637012
1916,Australia,AUS,193,4955.0,4878.304742684158,20.77903226722458,25.0483,1166.88,0.124871,3.791667,-139.2182,140.0,128.0,207.5,557.1,3.5,5.16,0.8865042502890667,3.5,0.8701326952360229,0.460578,62.0,162.0,0.42591712884425026,289.09,22.414,,,,9.486000061035156,52.11664581298828,21.239442825317383,0,0,0,0,FLOAT,HYBRID,,-0.03400000184774399,0.06914649903774261,0.03868512809276581,0.03524843975901604,,,0.03571416065096855,0.03343233838677406,0.03227950260043144,-0.08399999886751175,0.05458515137434006,,,,0.051600001752376556,0.04999999701976776,0.04581012949347496,0.0504421591758728,0.03696678578853607,-0.0031648112992476367,-0.030933087934712833,0.04198280705415258,0.03853520771907171,54.84038501292452
1917,Australia,AUS,193,4950.0,4791.111111111111,20.40808294838378,21.6011,1230.7,0.1164384,4.041667,-30.2684,138.0,173.0,245.0,613.9,3.607142857142857,5.18,0.917073362368,3.3,0.9266913204263644,0.512035,68.0,174.0,0.42450906625965557,276.202,28.268,,,,9.267641067504883,45.86874771118164,18.986835479736328,0,0,0,0,FLOAT,HYBRID,,0.1550000011920929,0.06761912256479263,0.052007488906383514,0.03680352121591568,,,0.03448264300823212,0.033136479556560516,0.03203193470835686,0.0949999988079071,0.054794520139694214,,,,0.05180000141263008,0.05999999865889549,0.06929376721382141,0.0838131234049797,0.0444055050611496,-0.003305954349418981,0.15883104372132517,0.055496913518428004,0.04024251548443192,63.70957164632797
1918,Australia,AUS,193,5032.0,4601.550079491256,19.58723738882065,21.3702,1278.86,0.1007533,4.333333,-58.898599999999995,111.0,150.0,261.2,658.6,3.642857142857143,5.07,0.9858538645456001,3.4,0.9527953012834451,0.61629,74.0,214.0,0.424438120878588,320.69599999999997,39.91,,,,8.481172561645508,47.737430572509766,22.583850860595703,0,0,0,0,FLOAT,HYBRID,,0.07500000298023224,0.1086893230676651,0.012830662541091442,0.03732188045978546,,,0.0750005692243576,0.033688757568597794,0.03133836388587952,0.01899999938905239,0.05495584011077881,,,,0.050700001418590546,0.0560000017285347,0.0714307650923729,0.10253389179706573,0.02507627196609974,-0.00016712335897241078,0.07517969062162799,0.012999958496794362,0.03749527015425169,68.57441722295698
1919,Australia,AUS,193,5193.0,4715.578663585596,20.088145486758744,22.6671,1378.82,0.1213974,4.875,-135.10370400000002,173.0,214.0,277.4,727.8,3.642857142857143,5.6,1.1157725908810667,3.6,1.0702632151403082,0.6062879999999999,90.0,194.0,0.4573750556384178,382.84200000000004,27.942,,,,8.56825065612793,53.5548210144043,19.319122314453125,0,0,0,0,FLOAT,HYBRID,,0.18700000643730164,0.16568724811077118,0.04032709449529648,0.03732188045978546,,,0.13178016245365143,0.03390708193182945,0.029959071427583694,0.12600000202655792,0.054174069315195084,,,,0.0560000017285347,0.061000000685453415,0.11990512907505035,0.16952522099018097,0.03882448747754097,0.07760126421173066,0.10152061421865222,-0.03458994616501343,-0.037378745821544435,75.63765479333635
1920,Australia,AUS,193,5358.0,4765.584173198955,20.30798229999809,22.7858,1508.86,0.1644054,4.958333,46.4956,180.0,288.0,307.8,777.5,3.7857142857142856,6.28,1.260975873256,3.4,1.179029802044811,0.612051,106.0,186.0,0.5594117322889597,350.50800000000004,28.556,,,,8.795724868774414,45.952232360839844,20.443607330322266,0,0,0,0,FLOAT,HYBRID,0.0,0.08100000023841858,0.16225853562355042,0.022570228204131126,0.03939530998468399,,,0.13014331459999084,0.03211521729826927,0.028416940942406654,0.02500000037252903,0.05463414639234543,,,,0.06279999762773514,0.0560000017285347,0.10522463917732239,0.1500243842601776,0.030982770025730133,0.2230919141580995,-0.11617435474380367,-0.16394653879467025,-0.15019035122954016,66.73432469864213
1921,Australia,AUS,193,5461.0,4910.822193737411,20.938747963031066,24.1007,1664.2,0.1758321,4.5,-288.443,298.0,254.0,301.1,814.9,3.875,7.05,1.3221140974138668,5.8,1.3965629758538167,0.5908100000000001,132.0,156.0,0.5297549951485833,412.77000000000004,26.804,,,,8.760252952575684,51.927940368652344,23.882253646850586,0,0,0,0,FLOAT,HYBRID,0.0,0.19900000095367432,0.07850172370672226,0.09520445019006729,0.04084672033786774,,,0.04847816750407219,0.03002355434000492,0.028635364025831223,0.12600000202655792,0.06483126431703568,,,,0.07050000131130219,0.07300000637769699,0.08853958547115326,0.10026130080223083,0.06802558898925781,-0.053014149379794324,0.2661224031683451,0.15651617125302275,0.0991153876862998,84.75994596442976
1922,Australia,AUS,193,5574.0,5063.688554000717,21.60402760088661,23.9901,1659.4,0.1872279,4.416667,-10.215600000000002,188.0,248.0,296.9,838.3,3.9166666666666665,6.17,1.3526832094928,6.1,1.4618229279965185,0.633672,128.0,142.0,0.45266236183674174,396.984,33.474,,,,9.312047004699707,48.32804870605469,22.537899017333984,0,0,0,0,FLOAT,HYBRID,0.0,0.21299999952316284,0.05319405347108841,0.06473860144615173,0.04084672033786774,,,0.02312212996184826,0.030071921646595,0.029392309486865997,0.14800000190734863,0.05662021040916443,,,,0.0617000013589859,0.0650000050663948,0.07016581296920776,0.08034338057041168,0.052792660892009735,-0.14552507105708165,0.4195852428622808,0.24607354222007793,0.21811265033312588,120.7435537197711
1923,Australia,AUS,193,5697.0,5192.030893452694,22.163639820223793,26.3609,1818.34,0.1807947,4.416667,-136.2052,240.0,232.0,302.0,891.3,3.9583333333333335,5.6,1.3679677655322668,5.0,1.4661735914726985,0.592318,128.0,150.0,0.435687530180402,439.116,36.416,,,,9.5545015335083,49.82356262207031,20.135019302368164,0,0,0,0,FLOAT,HYBRID,0.0,0.16200000047683716,0.04191267117857933,0.04092918708920479,0.041468750685453415,,,0.011303486302495003,0.030609184876084328,0.030267061665654182,0.10199999809265137,0.05444646254181862,,,,0.0560000017285347,0.06000000238418579,0.054478440433740616,0.0620599128305912,0.0411989688873291,-0.03749998472915208,0.20727270861377578,0.08148485254443005,0.08204543809007991,145.97766985553477
1924,Australia,AUS,193,5819.0,5417.425674514521,23.14642778364648,29.2334,1889.4,0.1848311,4.458333,-170.25779999999997,256.0,234.0,306.8,895.5,4.0,5.97,1.3679677655322668,4.7,1.5227322166630402,0.588273,130.0,150.0,0.44232046227806776,461.67400000000004,44.028,,,,10.010306358337402,52.16030502319336,21.172000885009766,0,0,0,0,FLOAT,HYBRID,0.0,0.13699999451637268,0.031655460596084595,0.03612132370471954,0.041468750685453415,,,0.0,0.031655460596084595,0.031655460596084595,0.07599999755620956,0.056691452860832214,,,,0.059700001031160355,0.06100000441074371,0.04596618190407753,0.050028204917907715,0.03879503905773163,0.01522405769777091,0.11994981393048709,0.02058389559279905,0.025851133834631224,163.60761400664273
1925,Australia,AUS,193,5943.0,5553.087666161871,23.738428483755573,29.7612,2073.6,0.1753775,4.5,-39.6186,266.0,322.0,303.9,922.7,4.041666666666667,5.33,1.3679677655322668,6.3,1.5488361975201208,0.55302,136.0,164.0,0.41447141948415456,464.144,49.522,,,,10.604848861694336,50.47830581665039,21.791954040527344,0,0,1,1,PEG,HYBRID,0.0,0.1770000010728836,0.03267361596226692,0.08992226421833038,0.04209078103303909,,,0.0,0.03267361596226692,0.03267361596226692,0.11399999260902405,0.056552961468696594,,,,0.053300000727176666,0.06300000101327896,0.062256600707769394,0.06020968407392502,0.06600652635097504,-0.06296123550441968,0.2560846420334355,0.16315600326849777,0.1121106410085495,205.76109591551176
1926,Australia,AUS,193,6064.0,5572.559366754618,23.82334703177943,29.5945,1997.8,0.1838457,4.5,-151.1568,274.0,288.0,315.9,969.2,4.041666666666667,5.12,1.3832523215717334,4.9,1.6227974766151827,0.604521,140.0,164.0,0.41257451845657517,500.29999999999995,51.306,,,,10.585254669189453,51.576786041259766,21.103788375854492,0,0,1,1,PEG,HYBRID,0.29250002,0.14100000262260437,0.04439881443977356,0.041868820786476135,0.04209078103303909,,,0.011169835925102234,0.033228978514671326,0.03286191448569298,0.0819999948143959,0.054528649896383286,,,,0.05119999870657921,0.05900000035762787,0.05630352348089218,0.0640454888343811,0.041979800909757614,-0.004576675105705109,0.1462459981473394,0.04665903915513869,0.04688201991218155,235.99907876571356
1927,Australia,AUS,193,6188.0,5543.794440853264,23.697841668788275,30.356,2082.0,0.1862348,4.583333,-251.93019999999999,298.0,266.0,311.1,997.1,4.041666666666667,5.08,1.3908945995914668,4.2,1.627148140091363,0.597108,152.0,178.0,0.41433834413409815,555.236,56.358,,,,10.70527458190918,55.804969787597656,20.94108772277832,0,0,1,1,PEG,HYBRID,-0.25166655,0.12399999797344208,0.038659751415252686,0.0581154003739357,0.04209078103303909,,,0.005523224361240864,0.033136527985334396,0.032954514026641846,0.06499999761581421,0.05539906024932861,,,,0.05079999938607216,0.05900000035762787,0.052934788167476654,0.054460592567920685,0.050103090703487396,0.004275168723752936,0.11921516430784318,0.053611035428271725,0.037654632402534416,264.25296288157557
1928,Australia,AUS,193,6304.0,5451.776649746193,23.297135433238285,29.2924,2094.2,0.186314,4.625,-184.16979999999998,268.0,276.0,301.2,1032.4,4.041666666666667,5.07,1.4443905457296,6.2,1.6576027844246237,0.623232,148.0,170.0,0.4151414263418,539.32,65.154,,,,11.813628196716309,52.47416305541992,15.742313385009766,0,0,1,1,PEG,HYBRID,0.38625002,0.1770000010728836,0.07240772247314453,0.04486045241355896,0.04209078103303909,,,0.03846457973122597,0.03394314646720886,0.03268589824438095,0.11500000208616257,0.05560538172721863,,,,0.050700001418590546,0.06199999898672104,0.07739593833684921,0.09458127617835999,0.043475616723299026,0.00193822806667865,0.17472311975160482,0.04283919222216159,0.0400748787116727,310.5987880796011
1929,Australia,AUS,193,6396.0,5262.976860537836,22.47861779573064,28.0923,2061.6,0.1787383,4.625,-181.1944,260.0,278.0,302.3,1079.7,4.5,5.23,1.4826019358282667,6.7,1.6445507939960833,0.638435,150.0,168.0,0.4365832221661474,597.6179999999999,72.432,,,,11.637971878051758,55.43334197998047,15.646575927734375,0,0,1,1,PEG,HYBRID,0.70833349,-0.05300000309944153,0.059457309544086456,-0.01681390590965748,0.04343852028250694,,,0.026454074308276176,0.03300323709845543,0.03215266764163971,-0.10100000351667404,0.05339265987277031,,,,0.052299998700618744,0.04800000041723251,0.031037595123052597,0.03996652364730835,0.013312307186424732,0.0516493764866859,-0.09950976240364107,-0.06510086339333276,-0.007807598604403165,279.59166671253746
1930,Australia,AUS,193,6469.0,4708.301128458803,20.082477502623668,29.4631,1885.8,0.1526181,4.25,-318.3928,238.0,196.0,247.8,1026.7,5.220000000000001,5.84,1.2151222051376003,9.8,1.6489014574722636,0.7026819999999999,154.0,164.0,0.5307128194828947,632.534,77.214,,,,12.409876823425293,61.99417495727539,16.114974975585938,0,0,0,0,FLOAT,HYBRID,0.0,-0.29600000381469727,-0.14844705164432526,-0.044330671429634094,0.04343852028250694,,,-0.18041278421878815,0.03196573257446289,0.03900223597884178,-0.33900001645088196,0.06505294889211655,,,,0.058400001376867294,0.0429999977350235,-0.10498002916574478,-0.17045654356479645,-0.00044607557356357574,0.21560516423355605,-0.4208645891783641,-0.2138324542468366,-0.14163039860035553,161.5005701746929
1931,Australia,AUS,193,6527.0,4353.60808947449,18.556069132244932,23.6234,1549.8,0.1367521,4.083333,-60.6884,124.0,180.0,241.8,996.0,5.88,6.94,1.0469920887034667,16.4,1.51403088971068,0.898135,140.0,148.0,0.5523449889357013,583.194,74.712,,,,12.945352554321289,60.73887252807617,17.965940475463867,0,0,0,0,FLOAT,HYBRID,0.0,0.1770000010728836,-0.09959079325199127,0.03795658424496651,0.042816489934921265,,,-0.13836494088172913,0.03877415135502815,0.04500066488981247,0.11300000548362732,0.057502247393131256,,,,0.06939999759197235,0.06400000303983688,-0.014018445275723934,-0.05315827950835228,0.04038653522729874,0.040760593410734014,0.13090369535963298,-0.00269419228929324,0.0019753789076983885,182.77249530860757
1932,Australia,AUS,193,6579.0,4563.7634898920805,19.45889803376196,23.2408,1457.0,0.0983471,3.916667,48.65449076359381,102.0,192.0,254.8,1060.5,4.17,5.25,1.0011384205850666,19.7,1.3661083315205562,0.9815699999999999,144.0,142.0,0.7169864074720653,554.588,72.67,,,,12.101489067077637,53.83335494995117,15.409627914428711,0,0,0,0,FLOAT,HYBRID,0.0,0.24799999594688416,-0.0011739246547222137,0.33444881439208984,0.03286398947238922,,,-0.043792203068733215,0.042618278414011,0.04457010328769684,0.19900000095367432,0.040867384523153305,,,,0.05249999836087227,0.04899999499320984,0.10307695716619492,0.04415396600961685,0.18365639448165894,0.29807714713517575,-0.03857794684916127,0.028019649939285518,-0.2043123232298677,175.68292975225438
1933,Australia,AUS,193,6631.0,4842.40687679083,20.65636089630097,25.0851,1522.2,0.1052215,3.916667,6.014096869029807,130.0,196.0,251.2,1063.6,3.35,4.32,0.9629270304864,18.9,1.313900369806395,0.952927,148.0,146.0,0.5933163830278935,552.526,70.346,,,,11.961195945739746,53.15632629394531,16.762548446655273,0,0,0,0,FLOAT,HYBRID,0.0,0.25600001215934753,0.003909118473529816,0.05805879086256027,0.02768038958311081,,,-0.038169488310813904,0.04207860678434372,0.043748464435338974,0.2110000103712082,0.03715937212109566,,,,0.04320000112056732,0.04500000178813934,0.05431029200553894,0.06232881918549538,0.04286959022283554,-0.1724858702415362,0.5177988713328083,0.2785990629203976,0.24188863081174428,267.16915136174555
1934,Australia,AUS,193,6682.0,5059.862316671655,21.591072208577852,26.2182,1632.8,0.1135693,3.916667,30.682843957557463,136.0,228.0,286.3,1123.3,2.44,3.87,1.0164229766245334,16.0,1.3008483793778547,0.9014749999999999,148.0,158.0,0.5002905825283235,554.6959999999999,67.226,,,,11.461023330688477,50.36848068237305,16.91580581665039,0,0,0,0,FLOAT,HYBRID,0.0,0.23200000822544098,0.1004522293806076,0.0723716989159584,0.02591796964406967,,,0.05555249750614166,0.04489973559975624,0.04253671318292618,0.19099999964237213,0.03442485257983208,,,,0.03869999945163727,0.04100000113248825,0.09877264499664307,0.13143111765384674,0.04914483428001404,-0.15678953617432234,0.4610824474779529,0.2717722857121192,0.2166807857073323,390.8172400097048
1935,Australia,AUS,193,6732.0,5317.587641117053,22.69906189298446,25.8,1724.4,0.1396648,3.958333,-68.2685288450248,166.0,208.0,297.2,1134.7,1.95,3.35,1.1004880348416,14.0,1.322601696758755,0.867318,154.0,160.0,0.5122578566716348,587.414,65.442,,,,11.771458625793457,52.818824768066406,14.382386207580566,0,0,0,0,FLOAT,HYBRID,0.0,0.10100000351667404,0.12633927166461945,0.021961230784654617,0.023326169699430466,,,0.08271186798810959,0.04362739995121956,0.04029456153512001,0.06199999898672104,0.03672316297888756,,,,0.03350000083446503,0.039000000804662704,0.08296678960323334,0.12072513997554779,0.02264370024204254,0.02392064644277772,0.0752786432636936,-0.0019136401487070964,-0.0005805886866452337,420.3127102449604
1936,Australia,AUS,193,6783.0,5515.848444641014,23.55178986330744,28.0165,1895.4,0.1397713,4.083333,-43.81170560811954,190.0,248.0,313.1,1155.5,1.7500000000000002,3.58,1.1386994249402667,11.0,1.357407004568196,0.797776,164.0,168.0,0.504946822636257,607.232,64.024,,,,11.597981452941895,53.63899230957031,15.295138359069824,0,0,0,0,FLOAT,HYBRID,0.0,0.1979999989271164,0.08005228638648987,0.03695134073495865,0.023326169699430466,,,0.03472089767456055,0.04533138498663902,0.04381025210022926,0.15399999916553497,0.03812824934720993,,,,0.03579999879002571,0.04399999976158142,0.08017788827419281,0.10912048816680908,0.030138755217194557,-0.014272175507235394,0.21534562498890875,0.051965172301545515,0.03814272487033965,511.0405591484324
