year,iso_domestic,iso_foreign
2002,AUS,ITA
2002,BEL,ITA
2002,CHE,ITA
2002,DEU,ITA
2002,DNK,ITA
2002,ESP,ITA
2002,FIN,ITA
2002,FRA,ITA
2002,GBR,ITA
2002,JPN,ITA
2002,NLD,ITA
2002,NOR,ITA
2002,PRT,ITA
2002,SWE,ITA
2003,AUS,ITA
2003,BEL,ITA
2003,CHE,ITA
2003,DEU,ITA
2003,DNK,ITA
2003,ESP,ITA
2003,FIN,ITA
2003,FRA,ITA
2003,GBR,ITA
2003,JPN,ITA
2003,NLD,ITA
2003,NOR,ITA
2003,PRT,ITA
2003,SWE,ITA
2004,AUS,ITA
2004,BEL,ITA
2004,CHE,ITA
2004,DEU,ITA
2004,DNK,ITA
2004,ESP,ITA
2004,FIN,ITA
2004,FRA,ITA
2004,GBR,ITA
2004,JPN,ITA
2004,NLD,ITA
2004,NOR,ITA
2004,PRT,ITA
2004,SWE,ITA
2005,AUS,ITA
2005,BEL,ITA
2005,CHE,ITA
2005,DEU,ITA
2005,DNK,ITA
2005,ESP,ITA
2005,FIN,ITA
2005,FRA,ITA
2005,GBR,ITA
2005,JPN,ITA
2005,NLD,ITA
2005,NOR,ITA
2005,PRT,ITA
2005,SWE,ITA
2006,AUS,ITA
2006,BEL,ITA
2006,CHE,ITA
2006,DEU,ITA
2006,DNK,ITA
2006,ESP,ITA
2006,FIN,ITA
2006,FRA,ITA
2006,GBR,ITA
2006,JPN,ITA
2006,NLD,ITA
2006,NOR,ITA
2006,PRT,ITA
2006,SWE,ITA
2007,AUS,ITA
2007,BEL,ITA
2007,CHE,ITA
2007,DEU,ITA
2007,DNK,ITA
2007,ESP,ITA
2007,FIN,ITA
2007,FRA,ITA
2007,GBR,ITA
2007,JPN,ITA
2007,NLD,ITA
2007,NOR,ITA
2007,PRT,ITA
2007,SWE,ITA
2008,AUS,ITA
2008,BEL,ITA
2008,CHE,ITA
2008,DEU,ITA
2008,DNK,ITA
2008,ESP,ITA
2008,FIN,ITA
2008,FRA,ITA
2008,GBR,ITA
2008,JPN,ITA
2008,NLD,ITA
2008,NOR,ITA
2008,PRT,ITA
2008,SWE,ITA
2009,AUS,ITA
2009,BEL,ITA
2009,CHE,ITA
2009,DEU,ITA
2009,DNK,ITA
2009,ESP,ITA
2009,FIN,ITA
2009,FRA,ITA
2009,GBR,ITA
2009,JPN,ITA
2009,NLD,ITA
2009,NOR,ITA
2009,PRT,ITA
2009,SWE,ITA
2010,AUS,ITA
2010,BEL,ITA
2010,CHE,ITA
2010,DEU,ITA
2010,DNK,ITA
2010,ESP,ITA
2010,FIN,ITA
2010,FRA,ITA
2010,GBR,ITA
2010,JPN,ITA
2010,NLD,ITA
2010,NOR,ITA
2010,PRT,ITA
2010,SWE,ITA
2011,AUS,ITA
2011,BEL,ITA
2011,CHE,ITA
2011,DEU,ITA
2011,DNK,ITA
2011,ESP,ITA
2011,FIN,ITA
2011,FRA,ITA
2011,GBR,ITA
2011,JPN,ITA
2011,NLD,ITA
2011,NOR,ITA
2011,PRT,ITA
2011,SWE,ITA
2012,AUS,ITA
2012,BEL,ITA
2012,CHE,ITA
2012,DEU,ITA
2012,DNK,ITA
2012,ESP,ITA
2012,FIN,ITA
2012,FRA,ITA
2012,GBR,ITA
2012,JPN,ITA
2012,NLD,ITA
2012,NOR,ITA
2012,PRT,ITA
2012,SWE,ITA
2013,AUS,ITA
2013,BEL,ITA
2013,CHE,ITA
2013,DEU,ITA
2013,DNK,ITA
2013,ESP,ITA
2013,FIN,ITA
2013,FRA,ITA
2013,GBR,ITA
2013,JPN,ITA
2013,NLD,ITA
2013,NOR,ITA
2013,PRT,ITA
2013,SWE,ITA
2014,AUS,ITA
2014,BEL,ITA
2014,CHE,ITA
2014,DEU,ITA
2014,DNK,ITA
2014,ESP,ITA
2014,FIN,ITA
2014,FRA,ITA
2014,GBR,ITA
2014,JPN,ITA
2014,NLD,ITA
2014,NOR,ITA
2014,PRT,ITA
2014,SWE,ITA
2015,AUS,ITA
2015,BEL,ITA
2015,CHE,ITA
2015,DEU,ITA
2015,DNK,ITA
2015,ESP,ITA
2015,FIN,ITA
2015,FRA,ITA
2015,GBR,ITA
2015,JPN,ITA
2015,NLD,ITA
2015,NOR,ITA
2015,PRT,ITA
2015,SWE,ITA
2016,AUS,ITA
2016,BEL,ITA
2016,CHE,ITA
2016,DEU,ITA
2016,DNK,ITA
2016,ESP,ITA
2016,FIN,ITA
2016,FRA,ITA
2016,GBR,ITA
2016,JPN,ITA
2016,NLD,ITA
2016,NOR,ITA
2016,PRT,ITA
2016,SWE,ITA
2017,AUS,ITA
2017,BEL,ITA
2017,CHE,ITA
2017,DEU,ITA
2017,DNK,ITA
2017,ESP,ITA
2017,FIN,ITA
2017,FRA,ITA
2017,GBR,ITA
2017,JPN,ITA
2017,NLD,ITA
2017,NOR,ITA
2017,PRT,ITA
2017,SWE,ITA
2018,AUS,ITA
2018,BEL,ITA
2018,CHE,ITA
2018,DEU,ITA
2018,DNK,ITA
2018,FIN,ITA
2018,FRA,ITA
2018,GBR,ITA
2018,JPN,ITA
2018,NLD,ITA
2018,NOR,ITA
2018,PRT,ITA
2018,SWE,ITA
2019,AUS,ITA
2019,BEL,ITA
2019,CHE,ITA
2019,DEU,ITA
2019,DNK,ITA
2019,ESP,ITA
2019,FIN,ITA
2019,FRA,ITA
2019,GBR,ITA
2019,JPN,ITA
2019,NLD,ITA
2019,NOR,ITA
2019,PRT,ITA
2019,SWE,ITA
2020,AUS,ITA
2020,BEL,ITA
2020,CHE,ITA
2020,DEU,ITA
2020,DNK,ITA
2020,ESP,ITA
2020,FIN,ITA
2020,FRA,ITA
2020,GBR,ITA
2020,JPN,ITA
2020,NLD,ITA
2020,NOR,ITA
2020,PRT,ITA
2020,SWE,ITA
1881,BEL,JPN
1881,DEU,JPN
1881,DNK,JPN
1881,FRA,JPN
1881,NOR,JPN
1881,PRT,JPN
1881,SWE,JPN
1881,USA,JPN
1882,BEL,JPN
1882,DEU,JPN
1882,DNK,JPN
1882,FRA,JPN
1882,NOR,JPN
1882,PRT,JPN
1882,SWE,JPN
1882,USA,JPN
1883,BEL,JPN
1883,DEU,JPN
1883,DNK,JPN
1883,FRA,JPN
1883,NOR,JPN
1883,PRT,JPN
1883,SWE,JPN
1883,USA,JPN
1884,BEL,JPN
1884,DEU,JPN
1884,DNK,JPN
1884,FRA,JPN
1884,NOR,JPN
1884,PRT,JPN
1884,SWE,JPN
1884,USA,JPN
1885,BEL,JPN
1885,DEU,JPN
1885,DNK,JPN
1885,FRA,JPN
1885,ITA,JPN
1885,NOR,JPN
1885,PRT,JPN
1885,SWE,JPN
1885,USA,JPN
1886,BEL,JPN
1886,DEU,JPN
1886,DNK,JPN
1886,FRA,JPN
1886,ITA,JPN
1886,NOR,JPN
1886,PRT,JPN
1886,SWE,JPN
1886,USA,JPN
1887,BEL,JPN
1887,DEU,JPN
1887,DNK,JPN
1887,FRA,JPN
1887,ITA,JPN
1887,NOR,JPN
1887,PRT,JPN
1887,SWE,JPN
1887,USA,JPN
1888,BEL,JPN
1888,DEU,JPN
1888,DNK,JPN
1888,FRA,JPN
1888,ITA,JPN
1888,NOR,JPN
1888,PRT,JPN
1888,SWE,JPN
1888,USA,JPN
1889,BEL,JPN
1889,DEU,JPN
1889,DNK,JPN
1889,FRA,JPN
1889,ITA,JPN
1889,NOR,JPN
1889,PRT,JPN
1889,SWE,JPN
1889,USA,JPN
1890,BEL,JPN
1890,DEU,JPN
1890,DNK,JPN
1890,FRA,JPN
1890,ITA,JPN
1890,NOR,JPN
1890,PRT,JPN
1890,SWE,JPN
1890,USA,JPN
1891,BEL,JPN
1891,DEU,JPN
1891,DNK,JPN
1891,FRA,JPN
1891,ITA,JPN
1891,NOR,JPN
1891,PRT,JPN
1891,SWE,JPN
1891,USA,JPN
1892,BEL,JPN
1892,DEU,JPN
1892,DNK,JPN
1892,FRA,JPN
1892,ITA,JPN
1892,NOR,JPN
1892,PRT,JPN
1892,SWE,JPN
1892,USA,JPN
1893,BEL,JPN
1893,DEU,JPN
1893,DNK,JPN
1893,FRA,JPN
1893,ITA,JPN
1893,NOR,JPN
1893,PRT,JPN
1893,SWE,JPN
1893,USA,JPN
1894,BEL,JPN
1894,DEU,JPN
1894,DNK,JPN
1894,FRA,JPN
1894,ITA,JPN
1894,NOR,JPN
1894,PRT,JPN
1894,SWE,JPN
1894,USA,JPN
1895,BEL,JPN
1895,DEU,JPN
1895,DNK,JPN
1895,FRA,JPN
1895,ITA,JPN
1895,NOR,JPN
1895,PRT,JPN
1895,SWE,JPN
1895,USA,JPN
1896,BEL,JPN
1896,DEU,JPN
1896,DNK,JPN
1896,FIN,JPN
1896,FRA,JPN
1896,ITA,JPN
1896,NOR,JPN
1896,PRT,JPN
1896,SWE,JPN
1896,USA,JPN
1897,BEL,JPN
1897,DEU,JPN
1897,DNK,JPN
1897,FIN,JPN
1897,FRA,JPN
1897,ITA,JPN
1897,NOR,JPN
1897,PRT,JPN
1897,SWE,JPN
1897,USA,JPN
1898,BEL,JPN
1898,DEU,JPN
1898,DNK,JPN
1898,FIN,JPN
1898,FRA,JPN
1898,ITA,JPN
1898,NOR,JPN
1898,PRT,JPN
1898,SWE,JPN
1898,USA,JPN
1899,BEL,JPN
1899,DEU,JPN
1899,DNK,JPN
1899,FIN,JPN
1899,FRA,JPN
1899,ITA,JPN
1899,NOR,JPN
1899,PRT,JPN
1899,SWE,JPN
1900,AUS,JPN
1900,BEL,JPN
1900,CHE,JPN
1900,DEU,JPN
1900,DNK,JPN
1900,ESP,JPN
1900,FIN,JPN
1900,FRA,JPN
1900,ITA,JPN
1900,NLD,JPN
1900,NOR,JPN
1900,PRT,JPN
1900,SWE,JPN
1901,AUS,JPN
1901,BEL,JPN
1901,CHE,JPN
1901,DEU,JPN
1901,DNK,JPN
1901,ESP,JPN
1901,FIN,JPN
1901,FRA,JPN
1901,ITA,JPN
1901,NLD,JPN
1901,NOR,JPN
1901,PRT,JPN
1901,SWE,JPN
1902,AUS,JPN
1902,BEL,JPN
1902,CHE,JPN
1902,DEU,JPN
1902,DNK,JPN
1902,ESP,JPN
1902,FIN,JPN
1902,FRA,JPN
1902,ITA,JPN
1902,NLD,JPN
1902,NOR,JPN
1902,PRT,JPN
1902,SWE,JPN
1903,AUS,JPN
1903,BEL,JPN
1903,CHE,JPN
1903,DEU,JPN
1903,DNK,JPN
1903,ESP,JPN
1903,FIN,JPN
1903,FRA,JPN
1903,ITA,JPN
1903,NLD,JPN
1903,NOR,JPN
1903,PRT,JPN
1903,SWE,JPN
1904,AUS,JPN
1904,BEL,JPN
1904,CHE,JPN
1904,DEU,JPN
1904,DNK,JPN
1904,ESP,JPN
1904,FIN,JPN
1904,FRA,JPN
1904,ITA,JPN
1904,NLD,JPN
1904,NOR,JPN
1904,PRT,JPN
1904,SWE,JPN
1905,AUS,JPN
1905,BEL,JPN
1905,CHE,JPN
1905,DEU,JPN
1905,DNK,JPN
1905,ESP,JPN
1905,FIN,JPN
1905,FRA,JPN
1905,ITA,JPN
1905,NLD,JPN
1905,NOR,JPN
1905,PRT,JPN
1905,SWE,JPN
1906,AUS,JPN
1906,BEL,JPN
1906,CHE,JPN
1906,DEU,JPN
1906,DNK,JPN
1906,ESP,JPN
1906,FIN,JPN
1906,FRA,JPN
1906,ITA,JPN
1906,NLD,JPN
1906,NOR,JPN
1906,PRT,JPN
1906,SWE,JPN
1907,AUS,JPN
1907,BEL,JPN
1907,CHE,JPN
1907,DEU,JPN
1907,DNK,JPN
1907,ESP,JPN
1907,FIN,JPN
1907,FRA,JPN
1907,ITA,JPN
1907,NLD,JPN
1907,NOR,JPN
1907,PRT,JPN
1907,SWE,JPN
1908,AUS,JPN
1908,BEL,JPN
1908,CHE,JPN
1908,DEU,JPN
1908,DNK,JPN
1908,ESP,JPN
1908,FIN,JPN
1908,FRA,JPN
1908,ITA,JPN
1908,NLD,JPN
1908,NOR,JPN
1908,PRT,JPN
1908,SWE,JPN
1909,AUS,JPN
1909,BEL,JPN
1909,CHE,JPN
1909,DEU,JPN
1909,DNK,JPN
1909,ESP,JPN
1909,FIN,JPN
1909,FRA,JPN
1909,ITA,JPN
1909,NLD,JPN
1909,NOR,JPN
1909,PRT,JPN
1909,SWE,JPN
1910,AUS,JPN
1910,BEL,JPN
1910,CHE,JPN
1910,DEU,JPN
1910,DNK,JPN
1910,ESP,JPN
1910,FIN,JPN
1910,FRA,JPN
1910,ITA,JPN
1910,NLD,JPN
1910,NOR,JPN
1910,PRT,JPN
1910,SWE,JPN
1911,AUS,JPN
1911,BEL,JPN
1911,CHE,JPN
1911,DEU,JPN
1911,DNK,JPN
1911,ESP,JPN
1911,FIN,JPN
1911,FRA,JPN
1911,ITA,JPN
1911,NLD,JPN
1911,NOR,JPN
1911,PRT,JPN
1911,SWE,JPN
1912,AUS,JPN
1912,BEL,JPN
1912,CHE,JPN
1912,DEU,JPN
1912,DNK,JPN
1912,ESP,JPN
1912,FIN,JPN
1912,FRA,JPN
1912,ITA,JPN
1912,NLD,JPN
1912,NOR,JPN
1912,PRT,JPN
1912,SWE,JPN
1913,AUS,JPN
1913,BEL,JPN
1913,CHE,JPN
1913,DEU,JPN
1913,DNK,JPN
1913,ESP,JPN
1913,FIN,JPN
1913,FRA,JPN
1913,ITA,JPN
1913,NLD,JPN
1913,NOR,JPN
1913,PRT,JPN
1913,SWE,JPN
1914,AUS,JPN
1914,CHE,JPN
1914,DEU,JPN
1914,DNK,JPN
1914,ESP,JPN
1914,FIN,JPN
1914,FRA,JPN
1914,ITA,JPN
1914,NLD,JPN
1914,NOR,JPN
1914,PRT,JPN
1914,SWE,JPN
1915,AUS,JPN
1915,DEU,JPN
1915,ESP,JPN
1915,FIN,JPN
1915,NLD,JPN
1915,NOR,JPN
1915,PRT,JPN
1915,SWE,JPN
1916,AUS,JPN
1916,CHE,JPN
1916,DEU,JPN
1916,DNK,JPN
1916,ESP,JPN
1916,FIN,JPN
1916,NLD,JPN
1916,NOR,JPN
1916,PRT,JPN
1916,SWE,JPN
1917,AUS,JPN
1917,CHE,JPN
1917,DEU,JPN
1917,DNK,JPN
1917,ESP,JPN
1917,FIN,JPN
1917,NLD,JPN
1917,NOR,JPN
1917,PRT,JPN
1917,SWE,JPN
1918,AUS,JPN
1918,CHE,JPN
1918,DEU,JPN
1918,DNK,JPN
1918,ESP,JPN
1918,FIN,JPN
1918,NLD,JPN
1918,NOR,JPN
1918,PRT,JPN
1918,SWE,JPN
1919,AUS,JPN
1919,CHE,JPN
1919,DEU,JPN
1919,DNK,JPN
1919,ESP,JPN
1919,FIN,JPN
1919,NLD,JPN
1919,NOR,JPN
1919,PRT,JPN
1919,SWE,JPN
1920,AUS,JPN
1920,BEL,JPN
1920,CHE,JPN
1920,DEU,JPN
1920,DNK,JPN
1920,ESP,JPN
1920,FIN,JPN
1920,NLD,JPN
1920,NOR,JPN
1920,PRT,JPN
1920,SWE,JPN
1921,AUS,JPN
1921,BEL,JPN
1921,CHE,JPN
1921,DEU,JPN
1921,DNK,JPN
1921,ESP,JPN
1921,FIN,JPN
1921,NLD,JPN
1921,NOR,JPN
1921,PRT,JPN
1921,SWE,JPN
1922,AUS,JPN
1922,BEL,JPN
1922,CHE,JPN
1922,DEU,JPN
1922,DNK,JPN
1922,ESP,JPN
1922,FIN,JPN
1922,FRA,JPN
1922,ITA,JPN
1922,NLD,JPN
1922,NOR,JPN
1922,PRT,JPN
1922,SWE,JPN
1923,AUS,JPN
1923,BEL,JPN
1923,CHE,JPN
1923,DNK,JPN
1923,ESP,JPN
1923,FIN,JPN
1923,FRA,JPN
1923,ITA,JPN
1923,NLD,JPN
1923,NOR,JPN
1923,PRT,JPN
1923,SWE,JPN
1924,AUS,JPN
1924,BEL,JPN
1924,CHE,JPN
1924,DEU,JPN
1924,DNK,JPN
1924,ESP,JPN
1924,FIN,JPN
1924,FRA,JPN
1924,ITA,JPN
1924,NLD,JPN
1924,NOR,JPN
1924,PRT,JPN
1924,SWE,JPN
1925,AUS,JPN
1925,BEL,JPN
1925,CHE,JPN
1925,DEU,JPN
1925,DNK,JPN
1925,ESP,JPN
1925,FIN,JPN
1925,FRA,JPN
1925,ITA,JPN
1925,NLD,JPN
1925,NOR,JPN
1925,PRT,JPN
1925,SWE,JPN
1926,AUS,JPN
1926,BEL,JPN
1926,CHE,JPN
1926,DEU,JPN
1926,DNK,JPN
1926,ESP,JPN
1926,FIN,JPN
1926,FRA,JPN
1926,ITA,JPN
1926,NLD,JPN
1926,NOR,JPN
1926,PRT,JPN
1926,SWE,JPN
1927,AUS,JPN
1927,BEL,JPN
1927,CHE,JPN
1927,DEU,JPN
1927,DNK,JPN
1927,ESP,JPN
1927,FIN,JPN
1927,FRA,JPN
1927,ITA,JPN
1927,NLD,JPN
1927,NOR,JPN
1927,PRT,JPN
1927,SWE,JPN
1928,AUS,JPN
1928,BEL,JPN
1928,CHE,JPN
1928,DEU,JPN
1928,DNK,JPN
1928,ESP,JPN
1928,FIN,JPN
1928,FRA,JPN
1928,ITA,JPN
1928,NLD,JPN
1928,NOR,JPN
1928,PRT,JPN
1928,SWE,JPN
1929,AUS,JPN
1929,BEL,JPN
1929,CHE,JPN
1929,DEU,JPN
1929,DNK,JPN
1929,ESP,JPN
1929,FIN,JPN
1929,FRA,JPN
1929,ITA,JPN
1929,NLD,JPN
1929,NOR,JPN
1929,PRT,JPN
1929,SWE,JPN
1930,AUS,JPN
1930,BEL,JPN
1930,CHE,JPN
1930,DEU,JPN
1930,DNK,JPN
1930,ESP,JPN
1930,FIN,JPN
1930,FRA,JPN
1930,ITA,JPN
1930,NLD,JPN
1930,NOR,JPN
1930,PRT,JPN
1930,SWE,JPN
1931,AUS,JPN
1931,BEL,JPN
1931,CHE,JPN
1931,DEU,JPN
1931,DNK,JPN
1931,ESP,JPN
1931,FIN,JPN
1931,FRA,JPN
1931,ITA,JPN
1931,NLD,JPN
1931,NOR,JPN
1931,PRT,JPN
1931,SWE,JPN
1933,AUS,JPN
1933,BEL,JPN
1933,CHE,JPN
1933,DEU,JPN
1933,DNK,JPN
1933,ESP,JPN
1933,FIN,JPN
1933,FRA,JPN
1933,ITA,JPN
1933,NLD,JPN
1933,NOR,JPN
1933,PRT,JPN
1933,SWE,JPN
1934,AUS,JPN
1934,BEL,JPN
1934,CHE,JPN
1934,DEU,JPN
1934,DNK,JPN
1934,ESP,JPN
1934,FIN,JPN
1934,FRA,JPN
1934,ITA,JPN
1934,NLD,JPN
1934,NOR,JPN
1934,PRT,JPN
1934,SWE,JPN
1935,AUS,JPN
1935,BEL,JPN
1935,CHE,JPN
1935,DEU,JPN
1935,DNK,JPN
1935,ESP,JPN
1935,FIN,JPN
1935,FRA,JPN
1935,ITA,JPN
1935,NLD,JPN
1935,NOR,JPN
1935,PRT,JPN
1935,SWE,JPN
1936,AUS,JPN
1936,BEL,JPN
1936,CHE,JPN
1936,DEU,JPN
1936,DNK,JPN
1936,FIN,JPN
1936,FRA,JPN
1936,ITA,JPN
1936,NLD,JPN
1936,NOR,JPN
1936,PRT,JPN
1936,SWE,JPN
1937,AUS,JPN
1937,BEL,JPN
1937,CHE,JPN
1937,DEU,JPN
1937,DNK,JPN
1937,FIN,JPN
1937,FRA,JPN
1937,ITA,JPN
1937,NLD,JPN
1937,NOR,JPN
1937,PRT,JPN
1937,SWE,JPN
1938,AUS,JPN
1938,BEL,JPN
1938,CHE,JPN
1938,DEU,JPN
1938,DNK,JPN
1938,FIN,JPN
1938,FRA,JPN
1938,ITA,JPN
1938,NLD,JPN
1938,NOR,JPN
1938,PRT,JPN
1938,SWE,JPN
1939,AUS,JPN
1939,BEL,JPN
1939,CHE,JPN
1939,DEU,JPN
1939,DNK,JPN
1939,FIN,JPN
1939,FRA,JPN
1939,ITA,JPN
1939,NLD,JPN
1939,NOR,JPN
1939,PRT,JPN
1939,SWE,JPN
1940,AUS,JPN
1940,BEL,JPN
1940,CHE,JPN
1940,DEU,JPN
1940,DNK,JPN
1940,FIN,JPN
1940,FRA,JPN
1940,ITA,JPN
1940,NLD,JPN
1940,NOR,JPN
1940,PRT,JPN
1940,SWE,JPN
1941,AUS,JPN
1941,BEL,JPN
1941,CHE,JPN
1941,DEU,JPN
1941,DNK,JPN
1941,ESP,JPN
1941,FIN,JPN
1941,FRA,JPN
1941,ITA,JPN
1941,NLD,JPN
1941,NOR,JPN
1941,PRT,JPN
1941,SWE,JPN
1942,AUS,JPN
1942,BEL,JPN
1942,CHE,JPN
1942,DEU,JPN
1942,DNK,JPN
1942,ESP,JPN
1942,FIN,JPN
1942,FRA,JPN
1942,ITA,JPN
1942,NLD,JPN
1942,NOR,JPN
1942,PRT,JPN
1942,SWE,JPN
1943,AUS,JPN
1943,BEL,JPN
1943,CHE,JPN
1943,DEU,JPN
1943,DNK,JPN
1943,ESP,JPN
1943,FIN,JPN
1943,FRA,JPN
1943,ITA,JPN
1943,NLD,JPN
1943,NOR,JPN
1943,PRT,JPN
1943,SWE,JPN
1944,AUS,JPN
1944,BEL,JPN
1944,CHE,JPN
1944,DNK,JPN
1944,ESP,JPN
1944,FIN,JPN
1944,FRA,JPN
1944,ITA,JPN
1944,NLD,JPN
1944,NOR,JPN
1944,PRT,JPN
1944,SWE,JPN
1947,BEL,JPN
1947,CHE,JPN
1947,DNK,JPN
1947,ESP,JPN
1947,FIN,JPN
1947,FRA,JPN
1947,GBR,JPN
1947,ITA,JPN
1947,NLD,JPN
1947,NOR,JPN
1947,PRT,JPN
1947,SWE,JPN
1948,AUS,JPN
1948,BEL,JPN
1948,CHE,JPN
1948,DNK,JPN
1948,ESP,JPN
1948,FIN,JPN
1948,FRA,JPN
1948,GBR,JPN
1948,ITA,JPN
1948,NLD,JPN
1948,NOR,JPN
1948,PRT,JPN
1948,SWE,JPN
1950,AUS,JPN
1950,BEL,JPN
1950,CHE,JPN
1950,DEU,JPN
1950,DNK,JPN
1950,ESP,JPN
1950,FIN,JPN
1950,FRA,JPN
1950,GBR,JPN
1950,ITA,JPN
1950,NLD,JPN
1950,NOR,JPN
1950,PRT,JPN
1950,SWE,JPN
1951,AUS,JPN
1951,BEL,JPN
1951,CHE,JPN
1951,DEU,JPN
1951,DNK,JPN
1951,ESP,JPN
1951,FIN,JPN
1951,FRA,JPN
1951,GBR,JPN
1951,ITA,JPN
1951,NLD,JPN
1951,NOR,JPN
1951,PRT,JPN
1951,SWE,JPN
1952,AUS,JPN
1952,BEL,JPN
1952,CHE,JPN
1952,DEU,JPN
1952,DNK,JPN
1952,ESP,JPN
1952,FIN,JPN
1952,FRA,JPN
1952,GBR,JPN
1952,ITA,JPN
1952,NLD,JPN
1952,NOR,JPN
1952,PRT,JPN
1952,SWE,JPN
1953,AUS,JPN
1953,BEL,JPN
1953,CHE,JPN
1953,DEU,JPN
1953,DNK,JPN
1953,ESP,JPN
1953,FIN,JPN
1953,FRA,JPN
1953,GBR,JPN
1953,ITA,JPN
1953,NLD,JPN
1953,NOR,JPN
1953,PRT,JPN
1953,SWE,JPN
1954,AUS,JPN
1954,BEL,JPN
1954,CHE,JPN
1954,DEU,JPN
1954,DNK,JPN
1954,ESP,JPN
1954,FIN,JPN
1954,FRA,JPN
1954,GBR,JPN
1954,ITA,JPN
1954,NLD,JPN
1954,NOR,JPN
1954,PRT,JPN
1954,SWE,JPN
1955,AUS,JPN
1955,BEL,JPN
1955,CHE,JPN
1955,DEU,JPN
1955,DNK,JPN
1955,ESP,JPN
1955,FIN,JPN
1955,FRA,JPN
1955,GBR,JPN
1955,ITA,JPN
1955,NLD,JPN
1955,NOR,JPN
1955,PRT,JPN
1955,SWE,JPN
1956,AUS,JPN
1956,BEL,JPN
1956,CHE,JPN
1956,DEU,JPN
1956,DNK,JPN
1956,ESP,JPN
1956,FIN,JPN
1956,FRA,JPN
1956,GBR,JPN
1956,ITA,JPN
1956,NLD,JPN
1956,NOR,JPN
1956,PRT,JPN
1956,SWE,JPN
1957,AUS,JPN
1957,BEL,JPN
1957,CHE,JPN
1957,DEU,JPN
1957,DNK,JPN
1957,ESP,JPN
1957,FIN,JPN
1957,FRA,JPN
1957,GBR,JPN
1957,ITA,JPN
1957,NLD,JPN
1957,NOR,JPN
1957,PRT,JPN
1957,SWE,JPN
1958,AUS,JPN
1958,BEL,JPN
1958,CHE,JPN
1958,DEU,JPN
1958,DNK,JPN
1958,ESP,JPN
1958,FIN,JPN
1958,FRA,JPN
1958,GBR,JPN
1958,ITA,JPN
1958,NLD,JPN
1958,NOR,JPN
1958,PRT,JPN
1958,SWE,JPN
1959,AUS,JPN
1959,BEL,JPN
1959,CHE,JPN
1959,DEU,JPN
1959,DNK,JPN
1959,ESP,JPN
1959,FIN,JPN
1959,FRA,JPN
1959,GBR,JPN
1959,ITA,JPN
1959,NLD,JPN
1959,NOR,JPN
1959,PRT,JPN
1959,SWE,JPN
1960,AUS,JPN
1960,BEL,JPN
1960,CHE,JPN
1960,DEU,JPN
1960,DNK,JPN
1960,ESP,JPN
1960,FIN,JPN
1960,FRA,JPN
1960,GBR,JPN
1960,ITA,JPN
1960,NLD,JPN
1960,NOR,JPN
1960,PRT,JPN
1960,SWE,JPN
1961,AUS,JPN
1961,BEL,JPN
1961,CHE,JPN
1961,DEU,JPN
1961,DNK,JPN
1961,ESP,JPN
1961,FIN,JPN
1961,FRA,JPN
1961,GBR,JPN
1961,ITA,JPN
1961,NLD,JPN
1961,NOR,JPN
1961,PRT,JPN
1961,SWE,JPN
1962,AUS,JPN
1962,BEL,JPN
1962,CHE,JPN
1962,DEU,JPN
1962,DNK,JPN
1962,ESP,JPN
1962,FIN,JPN
1962,FRA,JPN
1962,GBR,JPN
1962,ITA,JPN
1962,NLD,JPN
1962,NOR,JPN
1962,PRT,JPN
1962,SWE,JPN
1963,AUS,JPN
1963,BEL,JPN
1963,CHE,JPN
1963,DEU,JPN
1963,DNK,JPN
1963,ESP,JPN
1963,FIN,JPN
1963,FRA,JPN
1963,GBR,JPN
1963,ITA,JPN
1963,NLD,JPN
1963,NOR,JPN
1963,PRT,JPN
1963,SWE,JPN
1964,AUS,JPN
1964,BEL,JPN
1964,CHE,JPN
1964,DEU,JPN
1964,DNK,JPN
1964,ESP,JPN
1964,FIN,JPN
1964,FRA,JPN
1964,GBR,JPN
1964,ITA,JPN
1964,NLD,JPN
1964,NOR,JPN
1964,PRT,JPN
1964,SWE,JPN
1965,AUS,JPN
1965,BEL,JPN
1965,CHE,JPN
1965,DEU,JPN
1965,DNK,JPN
1965,ESP,JPN
1965,FIN,JPN
1965,FRA,JPN
1965,GBR,JPN
1965,ITA,JPN
1965,NLD,JPN
1965,NOR,JPN
1965,PRT,JPN
1965,SWE,JPN
1966,AUS,JPN
1966,BEL,JPN
1966,CHE,JPN
1966,DEU,JPN
1966,DNK,JPN
1966,ESP,JPN
1966,FIN,JPN
1966,FRA,JPN
1966,GBR,JPN
1966,ITA,JPN
1966,NLD,JPN
1966,NOR,JPN
1966,PRT,JPN
1966,SWE,JPN
1967,AUS,JPN
1967,BEL,JPN
1967,CHE,JPN
1967,DEU,JPN
1967,DNK,JPN
1967,ESP,JPN
1967,FIN,JPN
1967,FRA,JPN
1967,GBR,JPN
1967,ITA,JPN
1967,NLD,JPN
1967,NOR,JPN
1967,PRT,JPN
1967,SWE,JPN
1968,AUS,JPN
1968,BEL,JPN
1968,CHE,JPN
1968,DEU,JPN
1968,DNK,JPN
1968,ESP,JPN
1968,FIN,JPN
1968,FRA,JPN
1968,GBR,JPN
1968,ITA,JPN
1968,NLD,JPN
1968,NOR,JPN
1968,PRT,JPN
1968,SWE,JPN
1969,AUS,JPN
1969,BEL,JPN
1969,CHE,JPN
