year,iso_domestic,weights_sum_check,foreign_tr_hedged,foreign_tr_unhedged,domestic_tr,asset_class
1993,ESP,true,0.19977252299085513,0.4922064380326614,0.5609999895095825,Equities
1940,FIN,true,0.03511227366305258,0.10542933224264825,0.21878299117088318,Equities
1971,ESP,true,0.1389142710199856,0.11492706069553502,0.04052033647894859,Equities
1964,ESP,true,0.10492857311084201,0.10527597545671223,0.015990160405635834,Equities
1997,CHE,true,0.2829791492734808,0.3175704590355497,0.5518854260444641,Equities
1990,DEU,true,-0.10441420922113119,-0.15907332089824167,-0.06978867948055267,Equities
1903,SWE,true,-0.0017892937260094166,0.0002808571052622111,0.09780439734458923,Equities
1993,NLD,true,0.20151931334980958,0.2842745465884525,0.47246772050857544,Equities
1905,DEU,true,0.13681497945745213,0.1415932186729507,0.08828467130661011,Equities
1990,PRT,true,-0.09879966871995997,-0.14102696900431297,-0.32945340871810913,Equities
1974,FIN,true,-0.24338361188275814,-0.2880826102465512,-0.17428036034107208,Equities
1935,FIN,true,0.25852984532231627,0.27234384151775864,0.12974447011947632,Equities
1965,ESP,true,0.08807498834100262,0.0895157887739693,0.09911638498306274,Equities
1941,GBR,true,0.03494508540199281,-0.012267105971646486,0.22733333706855774,Equities
1925,GBR,true,0.2304849094341423,0.16074169017473963,0.15123584866523743,Equities
1929,GBR,true,-0.04726523934477666,-0.049739767728002204,-0.1423381268978119,Equities
1965,NLD,true,0.091508991208833,0.09734634760398532,-0.0708138719201088,Equities
1942,ESP,true,0.18444158343725892,0.18638970177540484,0.13562317192554474,Equities
1991,SWE,true,0.08092557897386154,0.05676129263600418,0.08584516495466232,Equities
1941,BEL,true,0.07445934831649448,0.15369095295869253,0.7595657110214233,Equities
2016,USA,true,0.04446749566956281,0.02328685916305817,0.036493316292762756,Equities
1932,ESP,true,0.05272101670178501,0.1300915715754323,-0.09457386285066606,Equities
1943,PRT,true,0.16105928910794476,0.16125706013109564,0.02153950184583664,Equities
1969,NOR,true,-0.025130457093116225,-0.02521134929152158,0.21763259172439575,Equities
1920,DNK,true,-0.17958505019043408,0.09583473113143559,-0.08175387978553772,Equities
1956,DNK,true,0.05528484816390078,0.11427674409007518,0.16992928087711334,Equities
1945,ITA,true,0.21420943565310313,0.23406200256734963,-0.46599438786506653,Equities
1987,CHE,true,0.1786841573771519,0.09986185570870895,-0.2748204469680786,Equities
2006,SWE,true,0.19551933544913708,0.08106758952107493,0.2579578757286072,Equities
1894,DEU,true,0.0747133423967591,0.07504953844209585,0.16976386308670044,Equities
1924,BEL,true,0.21119996639150312,0.32782655308099806,-0.030854078009724617,Equities
1881,BEL,true,0.16264773462122523,0.16373902302505416,0.0033816054929047823,Equities
1995,ESP,true,0.17788922184093522,0.10018865545523037,0.15700000524520874,Equities
2020,NOR,true,0.1005401339771752,0.10041273343605277,0.03460000082850456,Equities
1964,FRA,true,0.10737646423903746,0.10734963816722118,-0.07980641722679138,Equities
1968,FRA,true,0.19428824186266566,0.19400425060660148,0.17394950985908508,Equities
1898,PRT,true,0.09519205878723638,0.1823685528394351,0.09915975481271744,Equities
1924,PRT,true,0.21119996639150312,0.4843416602177958,-0.0980149358510971,Equities
1940,ITA,true,0.035858534551396065,0.013855812690702324,0.1802414059638977,Equities
1978,DNK,true,0.10809718462440868,0.020250984028351782,-0.0009329179883934557,Equities
1886,NOR,true,0.07676653202189779,0.07089765481783256,0.005631010048091411,Equities
1946,DNK,true,-0.0016433306466944186,0.5697500037017978,0.057748839259147644,Equities
1982,CHE,true,0.15047182186647837,0.22857027293975818,0.13255594670772552,Equities
2014,PRT,true,0.12357490050091076,0.22380773395062514,-0.21121133863925934,Equities
1951,USA,true,0.20672310472938055,0.19477817127628727,0.2567088603973389,Equities
1985,JPN,true,0.33734698590927226,0.15854429668455203,0.21526658535003662,Equities
1891,DNK,true,0.033073609329373796,0.030408289603893888,0.03563785180449486,Equities
1908,BEL,true,0.13716382598192622,0.1232704969002683,0.023607909679412842,Equities
1963,GBR,true,0.17416791141364107,0.1782606931532327,0.198081836104393,Equities
1920,NLD,true,-0.1779078327083965,-0.15335990797322208,-0.2490819990634918,Equities
1934,NOR,true,0.06706706670712481,0.23476092322813832,0.1166360080242157,Equities
1974,FRA,true,-0.2411126202940598,-0.2696640098882848,-0.27134865522384644,Equities
1909,ESP,true,0.13519408070730513,0.10697077233633957,0.04845557734370232,Equities
1884,USA,true,0.03978524110489931,0.040942439469738995,-0.12921348214149475,Equities
1905,BEL,true,0.13245531452970682,0.1309357422528062,0.163978710770607,Equities
1931,AUS,true,-0.29690397102436683,-0.3016475469480081,0.1770000010728836,Equities
1961,GBR,true,0.2321046498244913,0.23408435804757574,0.01812826655805111,Equities
1914,GBR,true,-0.04058946038631639,-0.05891894329882283,-0.000639998004771769,Equities
1871,SWE,true,0.28014820526103756,0.2730391835109392,0.5,Equities
1914,SWE,true,-0.021854624376262677,0.01784360538798716,-0.23599670827388758,Equities
1886,JPN,true,0.05901860905260182,0.19187752429703023,0.9451611042022705,Equities
1981,CHE,true,0.06383886435727093,0.007942062860241992,-0.11905225366353989,Equities
1887,DEU,true,0.024351097774114948,0.021884334969451052,0.006245369091629982,Equities
1882,SWE,true,-0.01535281610733755,-0.019445882303023663,0.0521739162504673,Equities
1969,BEL,true,-0.021748426413506092,-0.031266204850778974,0.04663727805018425,Equities
1981,DEU,true,0.06147990847052282,0.1378347317099458,0.027976246550679203,Equities
1963,CHE,true,0.18077911396386903,0.1807614951513309,-0.0015776043292135,Equities
1981,ITA,true,0.06023186397795012,0.275131460796302,0.08284942060709,Equities
2012,SWE,true,0.15147561617450772,0.0893790663932777,0.16564112901687622,Equities
1920,BEL,true,-0.17958505019043408,0.148361362233332,-0.08467575907707214,Equities
1935,DEU,true,0.2607128758116083,0.23790282212088906,0.16027472913265228,Equities
2003,NLD,true,0.20283464909154175,0.07821824191695462,0.09192100167274475,Equities
1893,SWE,true,-0.012404442160444246,-0.016008580229434282,0.06086956337094307,Equities
1956,NLD,true,0.05650097552527751,0.05342865430016338,0.11082352697849275,Equities
1942,PRT,true,0.17216951749224563,0.1668841531227021,0.7464381456375122,Equities
2004,DEU,true,0.1635588455182134,0.11592480350972231,0.08466467261314392,Equities
2016,BEL,true,0.04106001187080144,0.06637860663661509,-0.02419999986886978,Equities
1928,NLD,true,0.27567898545471703,0.268806964993156,0.08459398150444031,Equities
1973,DEU,true,-0.03876605995997805,-0.15769844076454187,-0.15124717354774475,Equities
1941,DEU,true,0.08868215627534745,0.10608705081238666,0.0747654065489769,Equities
1928,ESP,true,0.27260452449923955,0.3070217680056634,0.2496404200792313,Equities
1922,NLD,true,0.23872022679989285,0.17302734608169257,-0.22420945763587952,Equities
1885,SWE,true,0.06583176689198969,0.0612234633601559,0.010869565419852734,Equities
1987,FRA,true,0.1783305486495117,0.15618987381540012,-0.2375866919755936,Equities
1938,NOR,true,0.04319287214711123,0.10897086452468267,0.01714663952589035,Equities
1959,SWE,true,0.24167487967211432,0.24406309875232313,0.48297393321990967,Equities
1992,AUS,true,0.02985778202238379,0.0830069220919388,-0.02199999988079071,Equities
1942,CHE,true,0.1858750008980049,0.1857291417963723,0.06427798420190811,Equities
2007,AUS,true,0.06405148224067075,-0.0003985636677342752,0.1795337051153183,Equities
1943,JPN,true,0.15592103608194646,0.1561215498489979,0.23009781539440155,Equities
1974,NOR,true,-0.23984746589362615,-0.2962359488648243,-0.32542476058006287,Equities
1918,SWE,true,0.18200757148651353,0.3846289639892733,-0.19870483875274655,Equities
1935,CHE,true,0.26426215395140984,0.23798132699402275,-0.11325202882289886,Equities
1957,DNK,true,-0.05445903393928425,-0.13516289126742306,0.10950013995170592,Equities
1885,USA,true,0.024652588418850447,0.024829851497619935,0.2534562349319458,Equities
1896,FIN,true,0.09468004518690938,0.09433627025603332,0.05425237491726875,Equities
1919,ESP,true,0.1251835279653623,0.02090460375242835,0.021468309685587883,Equities
1963,PRT,true,0.17760773267234742,0.18036850366369317,0.1605657935142517,Equities
1875,DNK,true,0.05738293972504907,0.05580843333167269,0.08056949824094772,Equities
1994,DEU,true,0.018895735858545464,-0.023066387659124672,-0.07063193619251251,Equities
1921,GBR,true,0.0943002655355035,0.05048883361634342,-0.007441862020641566,Equities
1984,USA,true,0.2099050029961813,0.10026246677950569,0.0464111901819706,Equities
1963,FRA,true,0.18590645729321262,0.18700624313685082,-0.18257169425487518,Equities
1923,USA,true,0.08041531123066692,0.04798480648776318,0.03416856378316879,Equities
1985,DEU,true,0.29940309364080864,0.125244611502426,0.6665141582489014,Equities
1934,FIN,true,0.06617475654117203,0.0005771131182762401,0.15350878238677979,Equities
2012,NOR,true,0.151708343021612,0.0725602530316826,0.1536303460597992,Equities
1960,PRT,true,0.03843779259075118,0.040372592743827554,0.08053308725357056,Equities
1903,FIN,true,-0.0016699515177725915,-0.0005631077642600929,0.09135858714580536,Equities
2017,DNK,true,0.179570215462677,0.07818208920670555,0.18719999492168427,Equities
1987,DEU,true,0.18446440363982555,0.14444918560087353,-0.3350880444049835,Equities
1950,DEU,true,0.22388547933841488,-0.1542622368987422,-0.08310543745756149,Equities
2006,GBR,true,0.19988252227944844,0.09679623226335239,0.16431647539138794,Equities
1939,USA,true,0.023033265485123588,-0.0032993854683406815,0.02364066056907177,Equities
1948,NLD,true,0.0214099178251893,-0.07807376172564176,0.13199999928474426,Equities
1933,ESP,true,0.3172658023622932,-0.08654027807213073,0.12095972150564194,Equities
1937,SWE,true,-0.13449374187892796,-0.16471551564306533,-0.006134969647973775,Equities
1949,FIN,true,0.12191506682096527,-0.17819596825717587,0.4289365410804748,Equities
1884,DNK,true,0.01030344936431175,0.010224424179271989,0.041174620389938354,Equities
1918,JPN,true,0.17368819430082097,0.13206839535470055,0.19255919754505155,Equities
1968,AUS,true,0.1907124635688844,0.2024981563058317,0.3479999899864197,Equities
2001,ITA,true,-0.14175791679300997,-0.11900942588350175,-0.22175303101539612,Equities
1999,DEU,true,0.26828852661534364,0.4476240294984729,0.316754549741745,Equities
2006,NOR,true,0.19423590540654212,0.15941023027514398,0.32435116171836853,Equities
1884,DEU,true,0.004813778802990439,0.004349387888877686,0.06552354246377945,Equities
1978,FIN,true,0.10415312158350942,0.12981912655543815,0.1923189014196396,Equities
1891,USA,true,-0.011770494107307591,-0.012899558114688037,0.2239130437374115,Equities
1902,FRA,true,0.06537036689010582,0.06925038897086977,0.007407220080494881,Equities
1930,FIN,true,-0.17015369284373205,-0.1820226087567744,-0.04048769921064377,Equities
2006,ITA,true,0.196066314410421,0.12378790493164013,0.22232277691364288,Equities
1971,DEU,true,0.1386246757828133,0.05307002732589836,0.07233686000108719,Equities
1961,BEL,true,0.20509999079186975,0.21072844221083117,0.1671425849199295,Equities
1997,BEL,true,0.28916062906330503,0.4142276662859692,0.3497387170791626,Equities
1964,NLD,true,0.10179319746725636,0.09926585945278087,0.17242947220802307,Equities
2016,DNK,true,0.04173373623921362,0.06683874551323853,-0.060600001364946365,Equities
1958,ITA,true,0.31700593907298286,0.3144066026858897,0.292067289352417,Equities
1880,BEL,true,0.16675165266699254,0.1687402486158132,0.061406396329402924,Equities
1962,PRT,true,-0.06819747668289439,-0.06849550361974995,-0.06357715278863907,Equities
1935,ESP,true,0.2475973494370435,0.2196654412490377,0.5931804776191711,Equities
2018,PRT,true,0.042490587971525454,0.07936805214483202,-0.0006527925143018365,Equities
1978,NLD,true,0.10689936870127176,-0.001508438313767041,0.05775785446166992,Equities
1937,FRA,true,-0.13128392491022223,0.29211301881338403,-0.05277158692479134,Equities
2005,FIN,true,0.16073958985389963,0.2487021627347909,0.3520565927028656,Equities
1927,BEL,true,0.23700027665140072,0.4742887429159177,0.6365461945533752,Equities
2007,DEU,true,0.06062332905207156,-0.008500705742986147,0.20423117280006411,Equities
1989,ESP,true,0.2584440075159844,0.15703430027803217,0.126303568482399,Equities
2009,DNK,true,0.25870004779729594,0.28450019478170313,0.35473018884658813,Equities
1914,ITA,true,-0.023459223492153295,-0.03594166205226503,-0.16070590913295746,Equities
1966,FRA,true,-0.06024396051689038,-0.06066602249470853,-0.1716182827949524,Equities
1872,SWE,true,0.10523024657608947,0.10327183148322627,0.190476194024086,Equities
1975,NLD,true,0.3607965863436112,0.4130210019841485,0.47473058104515076,Equities
1944,FRA,true,0.1402253938079021,0.13353661318579274,-0.11683897674083711,Equities
1979,ESP,true,0.15391490930328472,0.06592295918339486,-0.0715109258890152,Equities
1903,CHE,true,-0.001394945709602101,-0.002914873666709311,0.07650520652532578,Equities
1942,ITA,true,0.18348007609194109,12.55857818066497,0.1954246461391449,Equities
2006,NLD,true,0.19661315962964016,0.12472529655033039,0.2013731151819229,Equities
1949,AUS,true,0.13038052426493446,0.8178510976822919,0.08100000023841857,Equities
1976,DEU,true,0.15349314124932154,0.03623791016700008,-0.022198447957634926,Equities
1925,NLD,true,0.2043329133018545,0.20492019536652853,0.1488078087568283,Equities
1980,USA,true,0.1740558406029924,0.18742154470312938,0.2955473065376282,Equities
1999,GBR,true,0.273743424966355,0.2788239987041214,0.23799023032188416,Equities
1974,ESP,true,-0.24842525462280457,-0.24423336296807419,0.0412130244076252,Equities
1904,PRT,true,0.1559117094694331,0.12066189318319884,0.09825378656387329,Equities
1940,DNK,true,0.039043839285842416,0.04011567296022428,0.01573232375085354,Equities
1894,SWE,true,0.08573790341228524,0.08396320601944564,0.13319672644138336,Equities
1884,BEL,true,0.011864565753657446,0.008840690981817063,-0.03409774228930473,Equities
2017,PRT,true,0.18300722100878353,0.08006179499318165,0.0017832271987572312,Equities
2004,FIN,true,0.1623508593765649,0.11554983308199585,0.07573208957910538,Equities
2001,NOR,true,-0.1433222726825424,-0.15233009576819984,-0.14612595736980438,Equities
1972,FRA,true,0.2623844303931838,0.2674810233755729,0.16952449083328247,Equities
1960,DNK,true,0.03676015894916494,0.040230005884000164,0.16120368242263794,Equities
1933,FRA,true,0.33087292867316487,0.21504543690837286,0.011746611446142197,Equities
2003,NOR,true,0.19527232140017065,0.24099104845895258,0.4839857518672943,Equities
1991,NLD,true,0.07899247579834404,0.10106365805331147,0.1872822344303131,Equities
1907,NLD,true,-0.06728275493286241,-0.0698754714974882,-0.03362658619880676,Equities
1950,BEL,true,0.21826326036689864,0.2542271880405286,0.15921634435653687,Equities
1995,CHE,true,0.17617435829163808,0.043712084771215444,0.23059991002082825,Equities
2013,FIN,true,0.3105867948104018,0.23557798784571685,0.3224339783191681,Equities
1928,GBR,true,0.30829770933445955,0.30260046857690437,0.1646854728460312,Equities
1927,NLD,true,0.2384958983199077,0.258179864954601,0.1511128544807434,Equities
1899,USA,true,0.054534004571077765,0.0623793648538767,0.10265486687421799,Equities
1914,NOR,true,-0.02734333688680765,0.02047104295092399,0.021543974056839943,Equities
2010,DEU,true,0.10432730903892115,0.19746011515582026,0.1845751404762268,Equities
1923,ITA,true,0.05641531764477224,0.07210225455680785,0.37691745162010193,Equities
1995,FRA,true,0.1824955317944634,0.09766548921805407,0.018922608345746994,Equities
1953,CHE,true,0.08317501537768238,0.0937320090691192,0.10475537180900574,Equities
1976,GBR,true,0.1532795555557969,0.38101654921379735,0.0232649315148592,Equities
1933,NLD,true,0.31613255628284676,0.20190417737591226,0.17043477296829224,Equities
1992,FIN,true,0.027926875864177504,0.24644832806012407,0.08005882054567337,Equities
1962,ITA,true,-0.06669627872912007,-0.06864151047685034,-0.13782739639282227,Equities
2018,FRA,true,0.04729170075311347,0.08524912569415422,-0.07450000196695328,Equities
1875,SWE,true,0.059241873317275366,0.055881772260552305,-0.01142857223749161,Equities
1957,PRT,true,-0.051452452570855386,-0.05933470933388566,-0.03429363295435905,Equities
1997,FIN,true,0.28912507298981205,0.43130370045577354,0.35156741738319397,Equities
1987,USA,true,0.24737674708111837,0.5672897749126676,0.004867256619036198,Equities
1874,BEL,true,0.04514825703591153,0.04196246301043932,0.02039906196296215,Equities
1889,NOR,true,0.10001922952727023,0.09909669515136725,0.2034824788570404,Equities
1914,ESP,true,-0.025341865354634487,-0.04633418114145223,-0.072368822991848,Equities
1969,FRA,true,-0.02613763712911763,0.09894057902810449,0.23662078380584717,Equities
1952,ESP,true,0.13105679133323872,0.06746962712207119,0.09629630297422409,Equities
1930,PRT,true,-0.16699041495708192,-0.17706965777707906,-0.18364742398262024,Equities
1964,USA,true,0.014755740455592865,0.014692424114027585,0.16570042073726654,Equities
1998,JPN,true,0.23110015922482627,0.1125057951884122,-0.14892786741256714,Equities
1938,NLD,true,0.04481048249401294,0.037794765826172,-0.04592307657003403,Equities
1986,CHE,true,0.31401547245393385,0.15008725908634288,0.09712424874305725,Equities
1964,BEL,true,0.10446109683229071,0.10003062233130083,0.03931485116481781,Equities
2002,NOR,true,-0.21870281192018387,-0.353568971749717,-0.31086254119873047,Equities
2010,SWE,true,0.10438727786171997,0.04249033014332929,0.26483967900276184,Equities
1948,GBR,true,0.037249354237868404,-0.15217365941126249,-0.036758825182914734,Equities
2016,CHE,true,0.04132901793225477,0.05766663792604526,-0.007899999618530273,Equities
1952,GBR,true,0.1485336503812157,0.057292837547484,-0.001411764300428331,Equities
1953,AUS,true,0.08267657657580645,0.09063323299193504,0.12999999523162842,Equities
1897,DNK,true,0.09000443348135369,0.08809279670667663,0.03643586486577988,Equities
2019,NOR,true,0.13695772258550482,0.14683852804146474,0.14720000326633453,Equities
1897,DEU,true,0.09059354124544428,0.08910338622335377,0.07765394449234009,Equities
1902,ITA,true,0.062291103485744154,0.03371343672049895,-0.01640000008046627,Equities
1991,ITA,true,0.08161035793870047,0.11082175853620711,0.04991228133440018,Equities
1907,ITA,true,-0.06917974427381345,-0.07026045292858811,0.059099998325109475,Equities
1954,JPN,true,0.4619178648768629,0.42689425272322856,-0.07893805205821991,Equities
1913,ITA,true,-0.028580926037869558,-0.023724346138853727,-0.04877600818872452,Equities
1904,SWE,true,0.15562165018663218,0.153174842833316,0.11454544961452486,Equities
1988,PRT,true,0.1826636071726109,0.29414362969766034,-0.2771500051021576,Equities
1888,BEL,true,0.10392501820939538,0.1049368108707413,0.1556205302476883,Equities
1978,CHE,true,0.10889931126934327,-0.06390284772287064,-0.005118068773299456,Equities
1971,NLD,true,0.1407941233608036,0.06745502840350942,-0.0535268820822239,Equities
1958,CHE,true,0.318383423441382,0.32649037531117964,0.22764143347740173,Equities
1886,SWE,true,0.07633124816400061,0.07239979775733613,0.02867383509874344,Equities
1965,DNK,true,0.08863982084676433,0.08379193807968349,0.07116587460041046,Equities
2006,AUS,true,0.19529525832470956,0.16350074739891338,0.24965542554855347,Equities
1872,BEL,true,0.10351721233227268,0.11405191296797332,0.25858625769615173,Equities
1939,AUS,true,0.022574528259424666,0.11103334291002143,0.05300000309944153,Equities
1980,NLD,true,0.24256771916993924,0.39819105563123447,0.18620124459266663,Equities
2017,FIN,true,0.18100309838038342,0.07805767236478198,0.10989999771118164,Equities
1950,ESP,true,0.22042286912320797,0.32094696342926565,0.06613561511039734,Equities
1978,GBR,true,0.10779742902761805,0.08424647900037684,0.08665914088487625,Equities
1991,GBR,true,0.06868245047282667,0.11462806252624008,0.20805393159389496,Equities
1905,PRT,true,0.13409586833009357,0.005630168029133404,0.07279825955629349,Equities
1888,DNK,true,0.10443237865481389,0.10323046258269068,0.12778066098690033,Equities
1930,NOR,true,-0.16974954560355204,-0.1733110569375651,-0.05877809599041939,Equities
1901,ITA,true,0.0687590296119143,0.04616233200267586,0.039799999445676804,Equities
1931,USA,true,-0.19977276269777128,-0.25619682423824747,-0.40296581387519836,Equities
1960,AUS,true,0.04140192468888047,0.04375282552073444,-0.06199999898672104,Equities
2002,NLD,true,-0.21836536011656482,-0.29569613883837353,-0.328249990940094,Equities
1932,CHE,true,0.052750084178847585,-0.04184898468938228,0.051598332822322845,Equities
1982,DNK,true,0.15009007666348503,0.2658908075784562,0.34867653250694275,Equities
1957,NLD,true,-0.050546341088900014,-0.06325066350428865,-0.07762962579727171,Equities
1971,DNK,true,0.1399611276456637,0.11123933715002694,-0.011852901428937912,Equities
1945,NOR,true,0.22119032047051995,0.3065899104217067,-0.10638986527919769,Equities
2006,USA,true,0.24377823849780783,0.35643961334847657,0.14201273024082184,Equities
1915,AUS,true,0.14937832182717645,0.15621811591773851,-0.03500000014901161,Equities
1983,BEL,true,0.269774829051484,0.4849721796895212,0.4491335153579712,Equities
1888,ITA,true,0.10610865627325174,0.10717711305978389,0.03579999879002571,Equities
1876,FRA,true,0.030596117125343436,0.03606581530640717,0.06832072138786317,Equities
1986,SWE,true,0.3054396661719212,0.3117344305428807,0.5361402630805969,Equities
1995,DNK,true,0.18065363193240042,0.0909386488600922,0.012022796086966991,Equities
1953,ESP,true,0.08442760943246617,-0.011443876175560808,0.041314754635095596,Equities
1954,NLD,true,0.4457364127771618,0.4249191142766671,0.7294193506240845,Equities
1955,FRA,true,0.2719163560344524,0.3318740043558484,-0.03663197532296181,Equities
1969,PRT,true,-0.027133453809657607,-0.031380650892398367,0.31890401244163513,Equities
1939,PRT,true,0.02559607867907665,0.10792343986682668,-0.07837256789207458,Equities
1980,ITA,true,0.22959659700846244,0.4358339340997288,0.8384684920310974,Equities
2015,SWE,true,0.056002729663925055,0.11961668804445742,0.10191266238689421,Equities
1899,GBR,true,0.07649570230735113,0.08035879111658253,0.04670000076293945,Equities
1907,JPN,true,-0.06550091444900003,-0.0647413784465843,-0.1207245886325836,Equities
1995,GBR,true,0.17283562889295884,0.20232109773397872,0.23020999133586884,Equities
1943,DEU,true,0.1671665102275457,0.1673752251249987,0.04271024838089943,Equities
1986,JPN,true,0.30713302480563115,0.11029042097147974,0.3169224262237549,Equities
1948,NOR,true,0.0214099178251893,0.222738567858363,0.1096983402967453,Equities
1989,FIN,true,0.26379024469450374,0.17029194956334667,-0.1548997461795807,Equities
1939,ITA,true,0.014218239365089404,0.01005768445404973,0.4163191616535187,Equities
1881,DEU,true,0.15837654650820704,0.1601241430404655,0.17513629794120789,Equities
1940,BEL,true,0.014991000643524474,-0.03971133562758007,1.2579715251922607,Equities
1889,USA,true,0.10735596624223129,0.10781875298145488,0.07782100886106491,Equities
2004,AUS,true,0.15796143602480284,0.15468061594797367,0.2756807804107666,Equities
1911,JPN,true,0.044943719450609196,0.044278505300447565,-0.113685242831707,Equities
1984,SWE,true,0.10828329768441117,0.19858933270717283,-0.09382207691669465,Equities
1879,SWE,true,0.22678278829900522,0.2267040366091818,-0.01621621660888195,Equities
1960,CHE,true,0.030866532882078287,0.03021151100715327,0.4446042478084564,Equities
1997,FRA,true,0.29073350685603205,0.40462762701861166,0.2776792645454407,Equities
2006,JPN,true,0.1875237574010425,0.26720514282730723,0.2716871201992035,Equities
1925,AUS,true,0.20381055595695036,0.18584428559092023,0.1770000010728836,Equities
1893,DEU,true,-0.018838737300896725,-0.023848917152527987,0.045284271240234375,Equities
1920,ESP,true,-0.18546408131862796,0.1672383318076779,0.06401766091585159,Equities
1949,PRT,true,0.1350197986811435,0.3986904458159317,-0.10967759788036345,Equities
1916,ESP,true,0.11173225129901088,0.09505037116648263,0.09042031317949295,Equities
1980,CHE,true,0.24506410562523478,0.3988869809598159,0.06066768616437912,Equities
1876,USA,true,0.06192380232037403,0.030144908804466453,-0.11212814599275589,Equities
2009,NOR,true,0.25300405367670487,0.07011557614658254,0.6478179693222046,Equities
1959,USA,true,0.3990161175364857,0.39826152072235865,0.13834361732006073,Equities
1903,ITA,true,-0.0030371029206352138,-0.014701591198861406,0.16520000994205475,Equities
1933,BEL,true,0.32225422950498117,0.2052019341569091,-0.09682412445545197,Equities
2016,ESP,true,0.040191943962423676,0.06551053872823732,0.022700000554323196,Equities
1975,USA,true,0.3447809370085343,0.24551677529545404,0.37736693024635315,Equities
1938,JPN,true,0.044480963452613306,0.052087139759697906,-0.023710934445261955,Equities
1966,NOR,true,-0.06221324411103679,-0.06196585783960657,-0.0857221782207489,Equities
1979,USA,true,0.11262900568901643,0.06343173190439846,0.18041826784610748,Equities
2015,FRA,true,0.053712021808974386,0.14531210692604563,0.11944600194692612,Equities
1949,FRA,true,0.13810263511138632,-0.04647796258227403,-0.1578512340784073,Equities
1953,SWE,true,0.08162530737010622,0.05093806261151401,0.1832440346479416,Equities
2002,SWE,true,-0.21776798425458538,-0.30627634782398333,-0.35903021693229675,Equities
1904,CHE,true,0.15512071913307435,0.15703307890932397,0.1426810771226883,Equities
1963,BEL,true,0.17769565487242042,0.18063079316629627,0.15607059001922607,Equities
1985,ITA,true,0.29985891429903444,0.25617455768674047,0.9993825554847717,Equities
1912,GBR,true,0.060754462098721665,0.059685517603923696,0.03442201763391495,Equities
1877,FRA,true,0.04919134592754248,0.05811154197885573,0.05248944833874703,Equities
1892,USA,true,0.029336459220730707,0.022776132140083373,0.0628465786576271,Equities
1980,SWE,true,0.24061416352385792,0.31611496756247887,0.28443795442581177,Equities
1871,ITA,true,0.27123130359923875,0.2902439965596142,0.7913044095039368,Equities
1999,CHE,true,0.2737666037524065,0.4467413923559051,0.11690592765808105,Equities
1905,FRA,true,0.1392468596618218,0.14282755446975473,0.05404086410999298,Equities
1997,ESP,true,0.2871334397561264,0.4147414617393106,0.45399999618530273,Equities
1990,NOR,true,-0.10359768481843183,-0.14442257580833048,-0.07799999415874481,Equities
2018,BEL,true,0.04621801457089588,0.08309547874420245,-0.20669999718666077,Equities
1907,AUS,true,-0.06977097703093113,-0.07585029029462972,0.08799999952316284,Equities
1988,CHE,true,0.17295478931598213,0.3421471808267128,0.23610004782676697,Equities
2008,DEU,true,-0.3822595788679743,-0.35044544818478235,-0.4257866144180298,Equities
1989,FRA,true,0.2543877480905644,0.13726510130296896,0.30861103534698486,Equities
1949,GBR,true,0.16622632743140023,0.7216017798505797,-0.05700637027621269,Equities
1871,BEL,true,0.292333209500843,0.29012058496137727,0.10193062573671341,Equities
1971,CHE,true,0.13662596113879094,0.06485481157845463,0.15500229597091675,Equities
1933,JPN,true,0.31287001931274006,0.689020247064836,0.33765870332717896,Equities
1976,BEL,true,0.15044357701847982,0.04634102724759094,-0.03501074016094208,Equities
1983,DNK,true,0.269774829051484,0.47494231111408847,0.8164311051368713,Equities
1931,NOR,true,-0.29000324632473395,-0.007645689745416538,-0.12324565649032593,Equities
2011,GBR,true,-0.044661840455131246,-0.03517639524202891,-0.03427261859178543,Equities
1965,JPN,true,0.09059615405165478,0.10821831584224526,0.004955881740897894,Equities
1973,FIN,true,-0.05293917619009595,-0.09438747401278716,0.4416668713092804,Equities
1911,FIN,true,0.041479325912909024,0.04216587058624491,0.09009762853384018,Equities
1920,GBR,true,-0.15315133205883244,-0.016931364037253954,-0.21339653432369232,Equities
2013,JPN,true,0.26787611679015866,0.5578502090485085,0.7216812968254089,Equities
1963,SWE,true,0.1752222380835897,0.1790961664059301,0.2825291156768799,Equities
1994,BEL,true,0.016492083236924082,-0.04187590696867289,-0.02976303547620773,Equities
1975,JPN,true,0.4018586212925841,0.3725823071597951,0.05088333785533905,Equities
1881,USA,true,0.17592284193943342,0.17357428266374153,0.08390411734580994,Equities
1947,GBR,true,0.03097369129269991,0.22681386346629198,-0.02576923370361328,Equities
1986,BEL,true,0.30734831726622647,0.17435948156028142,0.43664881587028503,Equities
1985,PRT,true,0.3131074612041454,0.36296752413129624,1.368821382522583,Equities
1910,ITA,true,0.007153949325912387,0.010807324806343634,0.03790000081062317,Equities
1972,DEU,true,0.26255116996053496,0.24111473997433133,0.16431158781051636,Equities
1958,USA,true,0.24035277038005573,0.23872213697773365,0.36969998478889465,Equities
2019,USA,true,0.22145674232782633,0.21629966455145075,0.08163652569055557,Equities
1978,DEU,true,0.10510634894059667,-0.0017088640481010345,0.11918660998344421,Equities
1918,GBR,true,0.15498181686681425,0.14749807946108717,0.2077419310808182,Equities
1931,BEL,true,-0.28562342565282617,-0.3175807530168371,-0.3138085603713989,Equities
